5_Minutes,Lane_1_ Flow (Veh_5 Minutes),Lane_Points, Observed_percent
06/01/2016 00:25,6.00,1.00,100.00%
06/01/2016 00:30,9.00,1.00,100.00%
06/01/2016 00:35,10.00,1.00,100.00%
06/01/2016 00:40,11.00,1.00,100.00%
06/01/2016 00:45,2.00,1.00,100.00%
06/01/2016 00:50,7.00,1.00,100.00%
06/01/2016 00:55,4.00,1.00,100.00%
06/01/2016 01:00,9.00,1.00,100.00%
06/01/2016 01:05,4.00,1.00,100.00%
06/01/2016 01:10,7.00,1.00,100.00%
06/01/2016 01:15,7.00,1.00,100.00%
06/01/2016 01:20,6.00,1.00,100.00%
06/01/2016 01:25,11.00,1.00,100.00%
06/01/2016 01:30,3.00,1.00,100.00%
06/01/2016 01:35,3.00,1.00,100.00%
06/01/2016 01:40,4.00,1.00,100.00%
06/01/2016 01:45,2.00,1.00,100.00%
06/01/2016 01:50,1.00,1.00,100.00%
06/01/2016 01:55,7.00,1.00,100.00%
06/01/2016 02:00,5.00,1.00,100.00%
06/01/2016 02:05,4.00,1.00,100.00%
06/01/2016 02:10,1.00,1.00,100.00%
06/01/2016 02:15,4.00,1.00,100.00%
06/01/2016 02:20,3.00,1.00,100.00%
06/01/2016 02:25,1.00,1.00,100.00%
06/01/2016 02:30,4.00,1.00,100.00%
06/01/2016 02:35,5.00,1.00,100.00%
06/01/2016 02:40,2.00,1.00,100.00%
06/01/2016 02:45,2.00,1.00,100.00%
06/01/2016 02:50,7.00,1.00,100.00%
06/01/2016 02:55,3.00,1.00,100.00%
06/01/2016 03:00,5.00,1.00,100.00%
06/01/2016 03:05,3.00,1.00,100.00%
06/01/2016 03:10,2.00,1.00,100.00%
06/01/2016 03:15,5.00,1.00,100.00%
06/01/2016 03:20,7.00,1.00,100.00%
06/01/2016 03:25,5.00,1.00,100.00%
06/01/2016 03:30,1.00,1.00,100.00%
06/01/2016 03:35,10.00,1.00,100.00%
06/01/2016 03:40,10.00,1.00,100.00%
06/01/2016 03:45,13.00,1.00,100.00%
06/01/2016 03:50,8.00,1.00,100.00%
06/01/2016 03:55,8.00,1.00,100.00%
06/01/2016 04:00,11.00,1.00,100.00%
06/01/2016 04:05,9.00,1.00,100.00%
06/01/2016 04:10,11.00,1.00,100.00%
06/01/2016 04:15,15.00,1.00,100.00%
06/01/2016 04:20,14.00,1.00,100.00%
06/01/2016 04:25,17.00,1.00,100.00%
06/01/2016 04:30,10.00,1.00,100.00%
06/01/2016 04:35,33.00,1.00,100.00%
06/01/2016 04:40,34.00,1.00,100.00%
06/01/2016 04:45,28.00,1.00,100.00%
06/01/2016 04:50,41.00,1.00,100.00%
06/01/2016 04:55,35.00,1.00,100.00%
06/01/2016 05:00,49.00,1.00,100.00%
06/01/2016 05:05,38.00,1.00,100.00%
06/01/2016 05:10,51.00,1.00,100.00%
06/01/2016 05:15,57.00,1.00,100.00%
06/01/2016 05:20,61.00,1.00,100.00%
06/01/2016 05:25,60.00,1.00,100.00%
06/01/2016 05:30,77.00,1.00,100.00%
06/01/2016 05:35,79.00,1.00,100.00%
06/01/2016 05:40,108.00,1.00,100.00%
06/01/2016 05:45,81.00,1.00,100.00%
06/01/2016 05:50,101.00,1.00,100.00%
06/01/2016 05:55,112.00,1.00,100.00%
06/01/2016 06:00,97.00,1.00,100.00%
06/01/2016 06:05,107.00,1.00,100.00%
06/01/2016 06:10,101.00,1.00,100.00%
06/01/2016 06:15,110.00,1.00,100.00%
06/01/2016 06:20,124.00,1.00,100.00%
06/01/2016 06:25,132.00,1.00,100.00%
06/01/2016 06:30,117.00,1.00,100.00%
06/01/2016 06:35,160.00,1.00,100.00%
06/01/2016 06:40,167.00,1.00,100.00%
06/01/2016 06:45,160.00,1.00,100.00%
06/01/2016 06:50,174.00,1.00,100.00%
06/01/2016 06:55,159.00,1.00,100.00%
06/01/2016 07:00,186.00,1.00,100.00%
06/01/2016 07:05,144.00,1.00,100.00%
06/01/2016 07:10,141.00,1.00,100.00%
06/01/2016 07:15,118.00,1.00,100.00%
06/01/2016 07:20,103.00,1.00,100.00%
06/01/2016 07:25,95.00,1.00,100.00%
06/01/2016 07:30,73.00,1.00,100.00%
06/01/2016 07:35,85.00,1.00,100.00%
06/01/2016 07:40,85.00,1.00,100.00%
06/01/2016 07:45,73.00,1.00,100.00%
06/01/2016 07:50,76.00,1.00,100.00%
06/01/2016 07:55,73.00,1.00,100.00%
06/01/2016 08:00,91.00,1.00,100.00%
06/01/2016 08:05,82.00,1.00,100.00%
06/01/2016 08:10,88.00,1.00,100.00%
06/01/2016 08:15,96.00,1.00,100.00%
06/01/2016 08:20,78.00,1.00,100.00%
06/01/2016 08:25,91.00,1.00,100.00%
06/01/2016 08:30,82.00,1.00,100.00%
06/01/2016 08:35,63.00,1.00,100.00%
06/01/2016 08:40,80.00,1.00,100.00%
06/01/2016 08:45,81.00,1.00,100.00%
06/01/2016 08:50,93.00,1.00,100.00%
06/01/2016 08:55,79.00,1.00,100.00%
06/01/2016 09:00,70.00,1.00,100.00%
06/01/2016 09:05,99.00,1.00,100.00%
06/01/2016 09:10,82.00,1.00,100.00%
06/01/2016 09:15,117.00,1.00,100.00%
06/01/2016 09:20,102.00,1.00,100.00%
06/01/2016 09:25,113.00,1.00,100.00%
06/01/2016 09:30,112.00,1.00,100.00%
06/01/2016 09:35,122.00,1.00,100.00%
06/01/2016 09:40,94.00,1.00,100.00%
06/01/2016 09:45,118.00,1.00,100.00%
06/01/2016 09:50,118.00,1.00,100.00%
06/01/2016 09:55,109.00,1.00,100.00%
06/01/2016 10:00,130.00,1.00,100.00%
06/01/2016 10:05,103.00,1.00,100.00%
06/01/2016 10:10,95.00,1.00,100.00%
06/01/2016 10:15,94.00,1.00,100.00%
06/01/2016 10:20,89.00,1.00,100.00%
06/01/2016 10:25,118.00,1.00,100.00%
06/01/2016 10:30,103.00,1.00,100.00%
06/01/2016 10:35,112.00,1.00,100.00%
06/01/2016 10:40,102.00,1.00,100.00%
06/01/2016 10:45,108.00,1.00,100.00%
06/01/2016 10:50,96.00,1.00,100.00%
06/01/2016 10:55,88.00,1.00,100.00%
06/01/2016 11:00,91.00,1.00,100.00%
06/01/2016 11:05,91.00,1.00,100.00%
06/01/2016 11:10,89.00,1.00,100.00%
06/01/2016 11:15,94.00,1.00,100.00%
06/01/2016 11:20,75.00,1.00,100.00%
06/01/2016 11:25,89.00,1.00,100.00%
06/01/2016 11:30,79.00,1.00,100.00%
06/01/2016 11:35,72.00,1.00,100.00%
06/01/2016 11:40,76.00,1.00,100.00%
06/01/2016 11:45,64.00,1.00,100.00%
06/01/2016 11:50,75.00,1.00,100.00%
06/01/2016 11:55,71.00,1.00,100.00%
06/01/2016 12:00,61.00,1.00,100.00%
06/01/2016 12:05,71.00,1.00,100.00%
06/01/2016 12:10,76.00,1.00,100.00%
06/01/2016 12:15,67.00,1.00,100.00%
06/01/2016 12:20,96.00,1.00,100.00%
06/01/2016 12:25,89.00,1.00,100.00%
06/01/2016 12:30,100.00,1.00,100.00%
06/01/2016 12:35,84.00,1.00,100.00%
06/01/2016 12:40,76.00,1.00,100.00%
06/01/2016 12:45,78.00,1.00,100.00%
06/01/2016 12:50,94.00,1.00,100.00%
06/01/2016 12:55,62.00,1.00,100.00%
06/01/2016 13:00,59.00,1.00,100.00%
06/01/2016 13:05,72.00,1.00,100.00%
06/01/2016 13:10,75.00,1.00,100.00%
06/01/2016 13:15,76.00,1.00,100.00%
06/01/2016 13:20,66.00,1.00,100.00%
06/01/2016 13:25,71.00,1.00,100.00%
06/01/2016 13:30,75.00,1.00,100.00%
06/01/2016 13:35,76.00,1.00,100.00%
06/01/2016 13:40,42.00,1.00,100.00%
06/01/2016 13:45,60.00,1.00,100.00%
06/01/2016 13:50,65.00,1.00,100.00%
06/01/2016 13:55,53.00,1.00,100.00%
06/01/2016 14:00,52.00,1.00,100.00%
06/01/2016 14:05,50.00,1.00,100.00%
06/01/2016 14:10,64.00,1.00,100.00%
06/01/2016 14:15,79.00,1.00,100.00%
06/01/2016 14:20,76.00,1.00,100.00%
06/01/2016 14:25,72.00,1.00,100.00%
06/01/2016 14:30,66.00,1.00,100.00%
06/01/2016 14:35,80.00,1.00,100.00%
06/01/2016 14:40,73.00,1.00,100.00%
06/01/2016 14:45,89.00,1.00,100.00%
06/01/2016 14:50,69.00,1.00,100.00%
06/01/2016 14:55,81.00,1.00,100.00%
06/01/2016 15:00,72.00,1.00,100.00%
06/01/2016 15:05,81.00,1.00,100.00%
06/01/2016 15:10,68.00,1.00,100.00%
06/01/2016 15:15,77.00,1.00,100.00%
06/01/2016 15:20,73.00,1.00,100.00%
06/01/2016 15:25,77.00,1.00,100.00%
06/01/2016 15:30,76.00,1.00,100.00%
06/01/2016 15:35,85.00,1.00,100.00%
06/01/2016 15:40,87.00,1.00,100.00%
06/01/2016 15:45,85.00,1.00,100.00%
06/01/2016 15:50,85.00,1.00,100.00%
06/01/2016 15:55,77.00,1.00,100.00%
06/01/2016 16:00,59.00,1.00,100.00%
06/01/2016 16:05,73.00,1.00,100.00%
06/01/2016 16:10,73.00,1.00,100.00%
06/01/2016 16:15,81.00,1.00,100.00%
06/01/2016 16:20,77.00,1.00,100.00%
06/01/2016 16:25,79.00,1.00,100.00%
06/01/2016 16:30,82.00,1.00,100.00%
06/01/2016 16:35,68.00,1.00,100.00%
06/01/2016 16:40,72.00,1.00,100.00%
06/01/2016 16:45,80.00,1.00,100.00%
06/01/2016 16:50,87.00,1.00,100.00%
06/01/2016 16:55,72.00,1.00,100.00%
06/01/2016 17:00,67.00,1.00,100.00%
06/01/2016 17:05,67.00,1.00,100.00%
06/01/2016 17:10,88.00,1.00,100.00%
06/01/2016 17:15,95.00,1.00,100.00%
06/01/2016 17:20,80.00,1.00,100.00%
06/01/2016 17:25,79.00,1.00,100.00%
06/01/2016 17:30,75.00,1.00,100.00%
06/01/2016 17:35,77.00,1.00,100.00%
06/01/2016 17:40,83.00,1.00,100.00%
06/01/2016 17:45,71.00,1.00,100.00%
06/01/2016 17:50,76.00,1.00,100.00%
06/01/2016 17:55,73.00,1.00,100.00%
06/01/2016 18:00,64.00,1.00,100.00%
06/01/2016 18:05,75.00,1.00,100.00%
06/01/2016 18:10,71.00,1.00,100.00%
06/01/2016 18:15,85.00,1.00,100.00%
06/01/2016 18:20,65.00,1.00,100.00%
06/01/2016 18:25,75.00,1.00,100.00%
06/01/2016 18:30,70.00,1.00,100.00%
06/01/2016 18:35,60.00,1.00,100.00%
06/01/2016 18:40,69.00,1.00,100.00%
06/01/2016 18:45,54.00,1.00,100.00%
06/01/2016 18:50,36.00,1.00,100.00%
06/01/2016 18:55,48.00,1.00,100.00%
06/01/2016 19:00,69.00,1.00,100.00%
06/01/2016 19:05,58.00,1.00,100.00%
06/01/2016 19:10,59.00,1.00,100.00%
06/01/2016 19:15,60.00,1.00,100.00%
06/01/2016 19:20,60.00,1.00,100.00%
06/01/2016 19:25,60.00,1.00,100.00%
06/01/2016 19:30,53.00,1.00,100.00%
06/01/2016 19:35,66.00,1.00,100.00%
06/01/2016 19:40,60.00,1.00,100.00%
06/01/2016 19:45,49.00,1.00,100.00%
06/01/2016 19:50,55.00,1.00,100.00%
06/01/2016 19:55,45.00,1.00,100.00%
06/01/2016 20:00,38.00,1.00,100.00%
06/01/2016 20:05,40.00,1.00,100.00%
06/01/2016 20:10,51.00,1.00,100.00%
06/01/2016 20:15,23.00,1.00,100.00%
06/01/2016 20:20,42.00,1.00,100.00%
06/01/2016 20:25,47.00,1.00,100.00%
06/01/2016 20:30,29.00,1.00,100.00%
06/01/2016 20:35,37.00,1.00,100.00%
06/01/2016 20:40,29.00,1.00,100.00%
06/01/2016 20:45,30.00,1.00,100.00%
06/01/2016 20:50,41.00,1.00,100.00%
06/01/2016 20:55,29.00,1.00,100.00%
06/01/2016 21:00,36.00,1.00,100.00%
06/01/2016 21:05,37.00,1.00,100.00%
06/01/2016 21:10,31.00,1.00,100.00%
06/01/2016 21:15,31.00,1.00,100.00%
06/01/2016 21:20,32.00,1.00,100.00%
06/01/2016 21:25,39.00,1.00,100.00%
06/01/2016 21:30,32.00,1.00,100.00%
06/01/2016 21:35,30.00,1.00,100.00%
06/01/2016 21:40,36.00,1.00,100.00%
06/01/2016 21:45,35.00,1.00,100.00%
06/01/2016 21:50,32.00,1.00,100.00%
06/01/2016 21:55,25.00,1.00,100.00%
06/01/2016 22:00,22.00,1.00,100.00%
06/01/2016 22:05,18.00,1.00,100.00%
06/01/2016 22:10,17.00,1.00,100.00%
06/01/2016 22:15,26.00,1.00,100.00%
06/01/2016 22:20,23.00,1.00,100.00%
06/01/2016 22:25,24.00,1.00,100.00%
06/01/2016 22:30,24.00,1.00,100.00%
06/01/2016 22:35,19.00,1.00,100.00%
06/01/2016 22:40,18.00,1.00,100.00%
06/01/2016 22:45,16.00,1.00,100.00%
06/01/2016 22:50,21.00,1.00,100.00%
06/01/2016 22:55,16.00,1.00,100.00%
06/01/2016 23:00,11.00,1.00,100.00%
06/01/2016 23:05,13.00,1.00,100.00%
06/01/2016 23:10,19.00,1.00,100.00%
06/01/2016 23:15,11.00,1.00,100.00%
06/01/2016 23:20,13.00,1.00,100.00%
06/01/2016 23:25,8.00,1.00,100.00%
06/01/2016 23:30,13.00,1.00,100.00%
06/01/2016 23:35,12.00,1.00,100.00%
06/01/2016 23:40,15.00,1.00,100.00%
06/01/2016 23:45,12.00,1.00,100.00%
06/01/2016 23:50,11.00,1.00,100.00%
06/01/2016 23:55,10.00,1.00,100.00%
07/01/2016 00:00,6.00,1.00,100.00%
07/01/2016 00:05,8.00,1.00,100.00%
07/01/2016 00:10,11.00,1.00,100.00%
07/01/2016 00:15,9.00,1.00,100.00%
07/01/2016 00:20,8.00,1.00,100.00%
07/01/2016 00:25,8.00,1.00,100.00%
07/01/2016 00:30,5.00,1.00,100.00%
07/01/2016 00:35,8.00,1.00,100.00%
07/01/2016 00:40,8.00,1.00,100.00%
07/01/2016 00:45,6.00,1.00,100.00%
07/01/2016 00:50,5.00,1.00,100.00%
07/01/2016 00:55,9.00,1.00,100.00%
07/01/2016 01:00,5.00,1.00,100.00%
07/01/2016 01:05,2.00,1.00,100.00%
07/01/2016 01:10,3.00,1.00,100.00%
07/01/2016 01:15,5.00,1.00,100.00%
07/01/2016 01:20,5.00,1.00,100.00%
07/01/2016 01:25,1.00,1.00,100.00%
07/01/2016 01:30,6.00,1.00,100.00%
07/01/2016 01:35,2.00,1.00,100.00%
07/01/2016 01:40,2.00,1.00,100.00%
07/01/2016 01:45,7.00,1.00,100.00%
07/01/2016 01:50,4.00,1.00,100.00%
07/01/2016 01:55,5.00,1.00,100.00%
07/01/2016 02:00,5.00,1.00,100.00%
07/01/2016 02:05,4.00,1.00,100.00%
07/01/2016 02:10,1.00,1.00,100.00%
07/01/2016 02:15,3.00,1.00,100.00%
07/01/2016 02:20,1.00,1.00,100.00%
07/01/2016 02:25,1.00,1.00,100.00%
07/01/2016 02:30,4.00,1.00,100.00%
07/01/2016 02:35,5.00,1.00,100.00%
07/01/2016 02:40,7.00,1.00,100.00%
07/01/2016 02:45,3.00,1.00,100.00%
07/01/2016 02:50,8.00,1.00,100.00%
07/01/2016 02:55,5.00,1.00,100.00%
07/01/2016 03:00,1.00,1.00,100.00%
07/01/2016 03:05,2.00,1.00,100.00%
07/01/2016 03:10,1.00,1.00,100.00%
07/01/2016 03:15,5.00,1.00,100.00%
07/01/2016 03:20,2.00,1.00,100.00%
07/01/2016 03:25,4.00,1.00,100.00%
07/01/2016 03:30,7.00,1.00,100.00%
07/01/2016 03:35,9.00,1.00,100.00%
07/01/2016 03:40,7.00,1.00,100.00%
07/01/2016 03:45,7.00,1.00,100.00%
07/01/2016 03:50,10.00,1.00,100.00%
07/01/2016 03:55,7.00,1.00,100.00%
07/01/2016 04:00,9.00,1.00,100.00%
07/01/2016 04:05,10.00,1.00,100.00%
07/01/2016 04:10,12.00,1.00,100.00%
07/01/2016 04:15,17.00,1.00,100.00%
07/01/2016 04:20,14.00,1.00,100.00%
07/01/2016 04:25,16.00,1.00,100.00%
07/01/2016 04:30,14.00,1.00,100.00%
07/01/2016 04:35,19.00,1.00,100.00%
07/01/2016 04:40,26.00,1.00,100.00%
07/01/2016 04:45,28.00,1.00,100.00%
07/01/2016 04:50,31.00,1.00,100.00%
07/01/2016 04:55,30.00,1.00,100.00%
07/01/2016 05:00,26.00,1.00,100.00%
07/01/2016 05:05,45.00,1.00,100.00%
07/01/2016 05:10,46.00,1.00,100.00%
07/01/2016 05:15,52.00,1.00,100.00%
07/01/2016 05:20,62.00,1.00,100.00%
07/01/2016 05:25,62.00,1.00,100.00%
07/01/2016 05:30,75.00,1.00,100.00%
07/01/2016 05:35,66.00,1.00,100.00%
07/01/2016 05:40,87.00,1.00,100.00%
07/01/2016 05:45,90.00,1.00,100.00%
07/01/2016 05:50,91.00,1.00,100.00%
07/01/2016 05:55,72.00,1.00,100.00%
07/01/2016 06:00,105.00,1.00,100.00%
07/01/2016 06:05,90.00,1.00,100.00%
07/01/2016 06:10,104.00,1.00,100.00%
07/01/2016 06:15,125.00,1.00,100.00%
07/01/2016 06:20,113.00,1.00,100.00%
07/01/2016 06:25,142.00,1.00,100.00%
07/01/2016 06:30,124.00,1.00,100.00%
07/01/2016 06:35,146.00,1.00,100.00%
07/01/2016 06:40,145.00,1.00,100.00%
07/01/2016 06:45,153.00,1.00,100.00%
07/01/2016 06:50,137.00,1.00,100.00%
07/01/2016 06:55,154.00,1.00,100.00%
07/01/2016 07:00,140.00,1.00,100.00%
07/01/2016 07:05,152.00,1.00,100.00%
07/01/2016 07:10,132.00,1.00,100.00%
07/01/2016 07:15,115.00,1.00,100.00%
07/01/2016 07:20,123.00,1.00,100.00%
07/01/2016 07:25,117.00,1.00,100.00%
07/01/2016 07:30,99.00,1.00,100.00%
07/01/2016 07:35,79.00,1.00,100.00%
07/01/2016 07:40,83.00,1.00,100.00%
07/01/2016 07:45,79.00,1.00,100.00%
07/01/2016 07:50,67.00,1.00,100.00%
07/01/2016 07:55,72.00,1.00,100.00%
07/01/2016 08:00,82.00,1.00,100.00%
07/01/2016 08:05,76.00,1.00,100.00%
07/01/2016 08:10,78.00,1.00,100.00%
07/01/2016 08:15,62.00,1.00,100.00%
07/01/2016 08:20,74.00,1.00,100.00%
07/01/2016 08:25,68.00,1.00,100.00%
07/01/2016 08:30,79.00,1.00,100.00%
07/01/2016 08:35,69.00,1.00,100.00%
07/01/2016 08:40,83.00,1.00,100.00%
07/01/2016 08:45,65.00,1.00,100.00%
07/01/2016 08:50,90.00,1.00,100.00%
07/01/2016 08:55,83.00,1.00,100.00%
07/01/2016 09:00,89.00,1.00,100.00%
07/01/2016 09:05,93.00,1.00,100.00%
07/01/2016 09:10,86.00,1.00,100.00%
07/01/2016 09:15,94.00,1.00,100.00%
07/01/2016 09:20,93.00,1.00,100.00%
07/01/2016 09:25,88.00,1.00,100.00%
07/01/2016 09:30,121.00,1.00,100.00%
07/01/2016 09:35,103.00,1.00,100.00%
07/01/2016 09:40,119.00,1.00,100.00%
07/01/2016 09:45,110.00,1.00,100.00%
07/01/2016 09:50,115.00,1.00,100.00%
07/01/2016 09:55,99.00,1.00,100.00%
07/01/2016 10:00,99.00,1.00,100.00%
07/01/2016 10:05,89.00,1.00,100.00%
07/01/2016 10:10,97.00,1.00,100.00%
07/01/2016 10:15,86.00,1.00,100.00%
07/01/2016 10:20,94.00,1.00,100.00%
07/01/2016 10:25,89.00,1.00,100.00%
07/01/2016 10:30,113.00,1.00,100.00%
07/01/2016 10:35,98.00,1.00,100.00%
07/01/2016 10:40,92.00,1.00,100.00%
07/01/2016 10:45,101.00,1.00,100.00%
07/01/2016 10:50,94.00,1.00,100.00%
07/01/2016 10:55,79.00,1.00,100.00%
07/01/2016 11:00,72.00,1.00,100.00%
07/01/2016 11:05,99.00,1.00,100.00%
07/01/2016 11:10,91.00,1.00,100.00%
07/01/2016 11:15,95.00,1.00,100.00%
07/01/2016 11:20,107.00,1.00,100.00%
07/01/2016 11:25,97.00,1.00,100.00%
07/01/2016 11:30,110.00,1.00,100.00%
07/01/2016 11:35,114.00,1.00,100.00%
07/01/2016 11:40,87.00,1.00,100.00%
07/01/2016 11:45,112.00,1.00,100.00%
07/01/2016 11:50,87.00,1.00,100.00%
07/01/2016 11:55,89.00,1.00,100.00%
07/01/2016 12:00,89.00,1.00,100.00%
07/01/2016 12:05,91.00,1.00,100.00%
07/01/2016 12:10,105.00,1.00,100.00%
07/01/2016 12:15,85.00,1.00,100.00%
07/01/2016 12:20,104.00,1.00,100.00%
07/01/2016 12:25,79.00,1.00,100.00%
07/01/2016 12:30,71.00,1.00,100.00%
07/01/2016 12:35,89.00,1.00,100.00%
07/01/2016 12:40,80.00,1.00,100.00%
07/01/2016 12:45,107.00,1.00,100.00%
07/01/2016 12:50,86.00,1.00,100.00%
07/01/2016 12:55,103.00,1.00,100.00%
07/01/2016 13:00,92.00,1.00,100.00%
07/01/2016 13:05,95.00,1.00,100.00%
07/01/2016 13:10,92.00,1.00,100.00%
07/01/2016 13:15,81.00,1.00,100.00%
07/01/2016 13:20,94.00,1.00,100.00%
07/01/2016 13:25,87.00,1.00,100.00%
07/01/2016 13:30,86.00,1.00,100.00%
07/01/2016 13:35,101.00,1.00,100.00%
07/01/2016 13:40,93.00,1.00,100.00%
07/01/2016 13:45,90.00,1.00,100.00%
07/01/2016 13:50,86.00,1.00,100.00%
07/01/2016 13:55,84.00,1.00,100.00%
07/01/2016 14:00,89.00,1.00,100.00%
07/01/2016 14:05,83.00,1.00,100.00%
07/01/2016 14:10,104.00,1.00,100.00%
07/01/2016 14:15,86.00,1.00,100.00%
07/01/2016 14:20,93.00,1.00,100.00%
07/01/2016 14:25,110.00,1.00,100.00%
07/01/2016 14:30,90.00,1.00,100.00%
07/01/2016 14:35,100.00,1.00,100.00%
07/01/2016 14:40,108.00,1.00,100.00%
07/01/2016 14:45,92.00,1.00,100.00%
07/01/2016 14:50,93.00,1.00,100.00%
07/01/2016 14:55,95.00,1.00,100.00%
07/01/2016 15:00,73.00,1.00,100.00%
07/01/2016 15:05,96.00,1.00,100.00%
07/01/2016 15:10,92.00,1.00,100.00%
07/01/2016 15:15,94.00,1.00,100.00%
07/01/2016 15:20,97.00,1.00,100.00%
07/01/2016 15:25,71.00,1.00,100.00%
07/01/2016 15:30,105.00,1.00,100.00%
07/01/2016 15:35,93.00,1.00,100.00%
07/01/2016 15:40,102.00,1.00,100.00%
07/01/2016 15:45,91.00,1.00,100.00%
07/01/2016 15:50,94.00,1.00,100.00%
07/01/2016 15:55,96.00,1.00,100.00%
07/01/2016 16:00,94.00,1.00,100.00%
07/01/2016 16:05,83.00,1.00,100.00%
07/01/2016 16:10,87.00,1.00,100.00%
07/01/2016 16:15,84.00,1.00,100.00%
07/01/2016 16:20,99.00,1.00,100.00%
07/01/2016 16:25,87.00,1.00,100.00%
07/01/2016 16:30,87.00,1.00,100.00%
07/01/2016 16:35,96.00,1.00,100.00%
07/01/2016 16:40,96.00,1.00,100.00%
07/01/2016 16:45,92.00,1.00,100.00%
07/01/2016 16:50,90.00,1.00,100.00%
07/01/2016 16:55,88.00,1.00,100.00%
07/01/2016 17:00,88.00,1.00,100.00%
07/01/2016 17:05,97.00,1.00,100.00%
07/01/2016 17:10,83.00,1.00,100.00%
07/01/2016 17:15,114.00,1.00,100.00%
07/01/2016 17:20,103.00,1.00,100.00%
07/01/2016 17:25,103.00,1.00,100.00%
07/01/2016 17:30,88.00,1.00,100.00%
07/01/2016 17:35,87.00,1.00,100.00%
07/01/2016 17:40,87.00,1.00,100.00%
07/01/2016 17:45,81.00,1.00,100.00%
07/01/2016 17:50,87.00,1.00,100.00%
07/01/2016 17:55,86.00,1.00,100.00%
07/01/2016 18:00,76.00,1.00,100.00%
07/01/2016 18:05,63.00,1.00,100.00%
07/01/2016 18:10,64.00,1.00,100.00%
07/01/2016 18:15,79.00,1.00,100.00%
07/01/2016 18:20,67.00,1.00,100.00%
07/01/2016 18:25,79.00,1.00,100.00%
07/01/2016 18:30,58.00,1.00,100.00%
07/01/2016 18:35,79.00,1.00,100.00%
07/01/2016 18:40,71.00,1.00,100.00%
07/01/2016 18:45,69.00,1.00,100.00%
07/01/2016 18:50,60.00,1.00,100.00%
07/01/2016 18:55,72.00,1.00,100.00%
07/01/2016 19:00,57.00,1.00,100.00%
07/01/2016 19:05,75.00,1.00,100.00%
07/01/2016 19:10,55.00,1.00,100.00%
07/01/2016 19:15,71.00,1.00,100.00%
07/01/2016 19:20,67.00,1.00,100.00%
07/01/2016 19:25,75.00,1.00,100.00%
07/01/2016 19:30,69.00,1.00,100.00%
07/01/2016 19:35,50.00,1.00,100.00%
07/01/2016 19:40,63.00,1.00,100.00%
07/01/2016 19:45,67.00,1.00,100.00%
07/01/2016 19:50,59.00,1.00,100.00%
07/01/2016 19:55,47.00,1.00,100.00%
07/01/2016 20:00,55.00,1.00,100.00%
07/01/2016 20:05,44.00,1.00,100.00%
07/01/2016 20:10,52.00,1.00,100.00%
07/01/2016 20:15,43.00,1.00,100.00%
07/01/2016 20:20,44.00,1.00,100.00%
07/01/2016 20:25,49.00,1.00,100.00%
07/01/2016 20:30,58.00,1.00,100.00%
07/01/2016 20:35,46.00,1.00,100.00%
07/01/2016 20:40,43.00,1.00,100.00%
07/01/2016 20:45,45.00,1.00,100.00%
07/01/2016 20:50,51.00,1.00,100.00%
07/01/2016 20:55,41.00,1.00,100.00%
07/01/2016 21:00,36.00,1.00,100.00%
07/01/2016 21:05,40.00,1.00,100.00%
07/01/2016 21:10,37.00,1.00,100.00%
07/01/2016 21:15,27.00,1.00,100.00%
07/01/2016 21:20,38.00,1.00,100.00%
07/01/2016 21:25,34.00,1.00,100.00%
07/01/2016 21:30,47.00,1.00,100.00%
07/01/2016 21:35,45.00,1.00,100.00%
07/01/2016 21:40,38.00,1.00,100.00%
07/01/2016 21:45,32.00,1.00,100.00%
07/01/2016 21:50,47.00,1.00,100.00%
07/01/2016 21:55,18.00,1.00,100.00%
07/01/2016 22:00,32.00,1.00,100.00%
07/01/2016 22:05,25.00,1.00,100.00%
07/01/2016 22:10,25.00,1.00,100.00%
07/01/2016 22:15,35.00,1.00,100.00%
07/01/2016 22:20,30.00,1.00,100.00%
07/01/2016 22:25,31.00,1.00,100.00%
07/01/2016 22:30,35.00,1.00,100.00%
07/01/2016 22:35,31.00,1.00,100.00%
07/01/2016 22:40,25.00,1.00,100.00%
07/01/2016 22:45,30.00,1.00,100.00%
07/01/2016 22:50,20.00,1.00,100.00%
07/01/2016 22:55,28.00,1.00,100.00%
07/01/2016 23:00,21.00,1.00,100.00%
07/01/2016 23:05,16.00,1.00,100.00%
07/01/2016 23:10,16.00,1.00,100.00%
07/01/2016 23:15,17.00,1.00,100.00%
07/01/2016 23:20,14.00,1.00,100.00%
07/01/2016 23:25,8.00,1.00,100.00%
07/01/2016 23:30,16.00,1.00,100.00%
07/01/2016 23:35,12.00,1.00,100.00%
07/01/2016 23:40,17.00,1.00,100.00%
07/01/2016 23:45,17.00,1.00,100.00%
07/01/2016 23:50,18.00,1.00,100.00%
07/01/2016 23:55,27.00,1.00,100.00%
08/01/2016 00:00,14.00,1.00,100.00%
08/01/2016 00:05,11.00,1.00,100.00%
08/01/2016 00:10,11.00,1.00,100.00%
08/01/2016 00:15,13.00,1.00,100.00%
08/01/2016 00:20,9.00,1.00,100.00%
08/01/2016 00:25,10.00,1.00,100.00%
08/01/2016 00:30,13.00,1.00,100.00%
08/01/2016 00:35,17.00,1.00,100.00%
08/01/2016 00:40,9.00,1.00,100.00%
08/01/2016 00:45,13.00,1.00,100.00%
